tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean
8.292579,-5.28954,0.14393322,8.35273,-4.904398,0.4391945,0.009270777,0.008621981,-0.019434422,0.87329525,-0.5509491,-0.07514622,-0.010619283,-0.0028002092,-0.004478863,9.837012,9.696087,0.023194453,1.0352954,0.011860461
8.24898,-5.886734,0.004508137,7.9406085,-5.514113,0.18900368,0.029077932,-0.0027007242,0.020040642,0.87329525,-0.5509491,-0.07514622,-0.010619283,-0.0028002092,-0.004478863,10.134068,9.669251,0.03541818,1.0352954,0.011860461
8.24898,-5.886734,0.004508137,7.9406085,-5.514113,0.18900368,0.029077932,-0.0027007242,0.020040642,0.5465175,-0.19762455,0.06366952,0.01455733,0.017294222,-0.0020899235,10.134068,9.669251,0.03541818,0.58462864,0.022701845
8.122997,-5.646078,0.4191035,8.146845,-5.327653,0.78184044,0.009747552,-0.020624017,-0.004861781,0.5465175,-0.19762455,0.06366952,0.01455733,0.017294222,-0.0020899235,9.9013605,9.765564,0.023323845,0.58462864,0.022701845
8.122997,-5.646078,0.4191035,8.146845,-5.327653,0.78184044,0.009747552,-0.020624017,-0.004861781,-0.77382106,0.5947501,-0.023414081,0.014425634,-0.01969315,0.0019004706,9.9013605,9.765564,0.023323845,0.9762556,0.024485318
8.290543,-5.6042466,0.32707024,8.534451,-4.5650105,0.89679027,0.0012350628,0.041528482,-0.018287634,-0.77382106,0.5947501,-0.023414081,0.014425634,-0.01969315,0.0019004706,10.012375,9.720102,0.045393586,0.9762556,0.024485318
8.290543,-5.6042466,0.32707024,8.534451,-4.5650105,0.89679027,0.0012350628,0.041528482,-0.018287634,-0.27227244,0.27915567,-0.09653627,0.0044910833,-0.0035772268,-2.883234E-4,10.012375,9.720102,0.045393586,0.40172055,0.005748871
8.682032,-5.0617223,0.22524695,8.310291,-4.991365,0.98474556,8.928814E-4,-7.292247E-4,0.0076499255,-0.27227244,0.27915567,-0.09653627,0.0044910833,-0.0035772268,-2.883234E-4,10.052335,9.743941,0.007736302,0.40172055,0.005748871
8.682032,-5.0617223,0.22524695,8.310291,-4.991365,0.98474556,8.928814E-4,-7.292247E-4,0.0076499255,-0.8445693,0.5339081,-0.21392545,0.006762789,-0.0013467759,0.0281455,10.052335,9.743941,0.007736302,1.0218216,0.028977893
8.19569,-5.513417,0.31905958,8.229842,-5.1771684,0.7165662,-0.0070947255,-0.015131776,0.0020386698,-0.8445693,0.5339081,-0.21392545,0.006762789,-0.0013467759,0.0281455,9.882758,9.749197,0.016836328,1.0218216,0.028977893
8.19569,-5.513417,0.31905958,8.229842,-5.1771684,0.7165662,-0.0070947255,-0.015131776,0.0020386698,-0.7325178,0.26171914,-0.05110013,-0.011440281,0.020967348,-0.017258164,9.882758,9.749197,0.016836328,0.779545,0.029467845
8.461785,-5.5168056,0.40428862,8.004789,-5.442882,-0.02874814,-0.008282832,-0.0092464425,-0.008542991,-0.7325178,0.26171914,-0.05110013,-0.011440281,0.020967348,-0.017258164,10.109422,9.680002,0.01506933,0.779545,0.029467845
8.461785,-5.5168056,0.40428862,8.004789,-5.442882,-0.02874814,-0.008282832,-0.0092464425,-0.008542991,0.5317849,-0.1402154,-0.05294649,-0.034727193,-0.009400543,0.0018883491,10.109422,9.680002,0.01506933,0.55250233,0.036026575
