tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean
1.3913507,5.589702,7.968232,1.4675332,5.497391,7.8526754,-0.047822878,-0.0016931763,0.0074540945,0.06625977,-0.11354102,0.08705762,-0.0035793458,-0.0012271729,-0.0026503908,9.832261,9.697395,0.04842993,0.15767355,0.0046197665
-0.5429969,5.2699833,8.139537,-0.55473024,5.1761546,8.070132,0.014899148,0.02356484,-0.016715271,-0.18105152,0.075427614,-0.04199231,-7.4987795E-4,2.6416016E-4,1.1071778E-4,9.711829,9.603507,0.032506716,0.20058,8.0271787E-4
1.3004925,7.6078734,6.3907795,1.2715956,7.4948325,6.189786,-0.0033827135,-0.00572736,0.0011552611,0.025299318,-0.028970657,-0.024773873,6.9587457E-4,-3.9525185E-4,-1.02996826E-4,10.020633,9.803209,0.0067512984,0.045750402,8.068914E-4
1.3087136,6.014222,7.785873,1.3583509,5.8923254,7.678025,0.0051788827,0.0025691302,0.0018951264,-0.07000831,0.045915775,0.018743897,0.0049685063,0.0029912111,5.454102E-4,9.924889,9.773263,0.006083811,0.085794844,0.0058250213
-0.5429969,5.2699833,8.139537,-0.55473024,5.1761546,8.070132,0.014899148,0.02356484,-0.016715271,-0.18105152,0.075427614,-0.04199231,-7.4987795E-4,2.6416016E-4,1.1071778E-4,9.711829,9.603507,0.032506716,0.20058,8.0271787E-4
1.3913507,5.589702,7.968232,1.4675332,5.497391,7.8526754,-0.047822878,-0.0016931763,0.0074540945,0.06625977,-0.11354102,0.08705762,-0.0035793458,-0.0012271729,-0.0026503908,9.832261,9.697395,0.04842993,0.15767355,0.0046197665
1.3087136,6.014222,7.785873,1.3583509,5.8923254,7.678025,0.0051788827,0.0025691302,0.0018951264,-0.07000831,0.045915775,0.018743897,0.0049685063,0.0029912111,5.454102E-4,9.924889,9.773263,0.006083811,0.085794844,0.0058250213
1.3004925,7.6078734,6.3907795,1.2715956,7.4948325,6.189786,-0.0033827135,-0.00572736,0.0011552611,0.025299318,-0.028970657,-0.024773873,6.9587457E-4,-3.9525185E-4,-1.02996826E-4,10.020633,9.803209,0.0067512984,0.045750402,8.068914E-4
1.3913507,5.589702,7.968232,1.4675332,5.497391,7.8526754,-0.047822878,-0.0016931763,0.0074540945,0.06625977,-0.11354102,0.08705762,-0.0035793458,-0.0012271729,-0.0026503908,9.832261,9.697395,0.04842993,0.15767355,0.0046197665
-0.5429969,5.2699833,8.139537,-0.55473024,5.1761546,8.070132,0.014899148,0.02356484,-0.016715271,-0.18105152,0.075427614,-0.04199231,-7.4987795E-4,2.6416016E-4,1.1071778E-4,9.711829,9.603507,0.032506716,0.20058,8.0271787E-4
1.3087136,6.014222,7.785873,1.3583509,5.8923254,7.678025,0.0051788827,0.0025691302,0.0018951264,-0.07000831,0.045915775,0.018743897,0.0049685063,0.0029912111,5.454102E-4,9.924889,9.773263,0.006083811,0.085794844,0.0058250213
1.3004925,7.6078734,6.3907795,1.2715956,7.4948325,6.189786,-0.0033827135,-0.00572736,0.0011552611,0.025299318,-0.028970657,-0.024773873,6.9587457E-4,-3.9525185E-4,-1.02996826E-4,10.020633,9.803209,0.0067512984,0.045750402,8.068914E-4
-0.5429969,5.2699833,8.139537,-0.55473024,5.1761546,8.070132,0.014899148,0.02356484,-0.016715271,-0.18105152,0.075427614,-0.04199231,-7.4987795E-4,2.6416016E-4,1.1071778E-4,9.711829,9.603507,0.032506716,0.20058,8.0271787E-4
1.3913507,5.589702,7.968232,1.4675332,5.497391,7.8526754,-0.047822878,-0.0016931763,0.0074540945,0.06625977,-0.11354102,0.08705762,-0.0035793458,-0.0012271729,-0.0026503908,9.832261,9.697395,0.04842993,0.15767355,0.0046197665
1.3087136,6.014222,7.785873,1.3583509,5.8923254,7.678025,0.0051788827,0.0025691302,0.0018951264,-0.07000831,0.045915775,0.018743897,0.0049685063,0.0029912111,5.454102E-4,9.924889,9.773263,0.006083811,0.085794844,0.0058250213
-1.9960953,7.217912,5.6609035,-1.905682,6.7506166,5.3787165,0.09129158,0.0033660508,-0.0031590464,-0.17137964,0.14199403,-0.32612085,-0.0035963138,-0.0020283205,0.0013465576,9.387677,8.83929,0.091408215,0.39482665,0.0043428997
-0.5429969,5.2699833,8.139537,-0.55473024,5.1761546,8.070132,0.014899148,0.02356484,-0.016715271,-0.18105152,0.075427614,-0.04199231,-7.4987795E-4,2.6416016E-4,1.1071778E-4,9.711829,9.603507,0.032506716,0.20058,8.0271787E-4
1.3913507,5.589702,7.968232,1.4675332,5.497391,7.8526754,-0.047822878,-0.0016931763,0.0074540945,0.06625977,-0.11354102,0.08705762,-0.0035793458,-0.0012271729,-0.0026503908,9.832261,9.697395,0.04842993,0.15767355,0.0046197665
1.3087136,6.014222,7.785873,1.3583509,5.8923254,7.678025,0.0051788827,0.0025691302,0.0018951264,-0.07000831,0.045915775,0.018743897,0.0049685063,0.0029912111,5.454102E-4,9.924889,9.773263,0.006083811,0.085794844,0.0058250213
-1.9960953,7.217912,5.6609035,-1.905682,6.7506166,5.3787165,0.09129158,0.0033660508,-0.0031590464,-0.17137964,0.14199403,-0.32612085,-0.0035963138,-0.0020283205,0.0013465576,9.387677,8.83929,0.091408215,0.39482665,0.0043428997
1.3913507,5.589702,7.968232,1.4675332,5.497391,7.8526754,-0.047822878,-0.0016931763,0.0074540945,0.06625977,-0.11354102,0.08705762,-0.0035793458,-0.0012271729,-0.0026503908,9.832261,9.697395,0.04842993,0.15767355,0.0046197665
