,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean,activity
0,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
1,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
2,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
3,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
4,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
5,0.37341666,-9.718063,-1.003139,0.5918187,-8.067846000000001,0.9201948,0.003480475,-0.022578123999999998,0.03698431,-0.09568497,-0.09904633,-0.07440323,0.013528899999999998,0.018854827,0.011216125,9.7768345,8.141691999999999,0.04347096,0.15652996,0.025774738,2
6,0.27390349999999997,-0.82644457,8.358972,0.048472102999999996,0.2676743,9.802877,0.00019927714,-0.008538676,-0.016962802,0.05188449,0.053140618,-0.09646474599999999,0.0007110447,-0.0011407904,-0.00010287558000000001,8.404192,9.806650999999999,0.018991718,0.12174306,0.0013481731,2
7,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
8,0.37341666,-9.718063,-1.003139,0.5918187,-8.067846000000001,0.9201948,0.003480475,-0.022578123999999998,0.03698431,-0.09568497,-0.09904633,-0.07440323,0.013528899999999998,0.018854827,0.011216125,9.7768345,8.141691999999999,0.04347096,0.15652996,0.025774738,2
9,0.27390349999999997,-0.82644457,8.358972,0.048472102999999996,0.2676743,9.802877,0.00019927714,-0.008538676,-0.016962802,0.05188449,0.053140618,-0.09646474599999999,0.0007110447,-0.0011407904,-0.00010287558000000001,8.404192,9.806650999999999,0.018991718,0.12174306,0.0013481731,2
10,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
11,0.37341666,-9.718063,-1.003139,0.5918187,-8.067846000000001,0.9201948,0.003480475,-0.022578123999999998,0.03698431,-0.09568497,-0.09904633,-0.07440323,0.013528899999999998,0.018854827,0.011216125,9.7768345,8.141691999999999,0.04347096,0.15652996,0.025774738,2
12,0.048804297999999996,0.26873544,9.817631,0.046823237000000004,0.2701038,9.802819,-0.00018441706,0.00024920242,-3.8474413e-06,8.971905999999999e-05,0.00010320966,-7.007255e-05,9.168371e-06,0.0,0.0,9.821429,9.806652,0.00031004240000000004,0.00015366166000000002,9.168371e-06,2
13,0.27390349999999997,-0.82644457,8.358972,0.048472102999999996,0.2676743,9.802877,0.00019927714,-0.008538676,-0.016962802,0.05188449,0.053140618,-0.09646474599999999,0.0007110447,-0.0011407904,-0.00010287558000000001,8.404192,9.806650999999999,0.018991718,0.12174306,0.0013481731,2
