tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean
7.9193554,0.7986501,3.5808077,7.684631,1.233959,3.9906607,-0.06709086,0.011130035,0.054020066,-0.25061357,-0.39263245,0.09101402,-0.005292534,-0.011718835,0.014470178,8.727899,8.746518,0.08685176,0.4746061,0.019357894
9.3587885,-0.28424296,1.4249456,9.5147295,-0.25196505,1.4383622,-0.011863638,0.052402236,-0.0074024564,-0.16843396,0.053722207,0.18471402,1.6968473E-4,0.0015295878,-0.013254806,9.470913,9.626134,0.054235935,0.255686,0.013343849
9.3587885,-0.28424296,1.4249456,9.5147295,-0.25196505,1.4383622,-0.011863638,0.052402236,-0.0074024564,-0.16843396,0.053722207,0.18471402,1.6968473E-4,0.0015295878,-0.013254806,9.470913,9.626134,0.054235935,0.255686,0.013343849
9.641712,-0.3396279,1.654527,9.657531,-0.3650425,1.6485759,1.1689322E-4,-0.0014296755,-0.007047439,0.025451085,0.039701354,0.009839818,-6.5973494E-5,-3.0787624E-4,-7.3303854E-5,9.788535,9.804028,0.007191942,0.048174445,3.2328584E-4
9.641712,-0.3396279,1.654527,9.657531,-0.3650425,1.6485759,1.1689322E-4,-0.0014296755,-0.007047439,0.025451085,0.039701354,0.009839818,-6.5973494E-5,-3.0787624E-4,-7.3303854E-5,9.788535,9.804028,0.007191942,0.048174445,3.2328584E-4
9.623916,-0.35356194,1.7389978,9.641415,-0.35000348,1.7566186,6.708071E-4,-1.4980401E-4,0.0010674023,0.0036579184,0.014081415,0.009201765,3.2724938E-4,8.508481E-4,4.6057252E-5,9.786158,9.80638,0.0012695554,0.017214503,9.127738E-4
9.623916,-0.35356194,1.7389978,9.641415,-0.35000348,1.7566186,6.708071E-4,-1.4980401E-4,0.0010674023,0.0036579184,0.014081415,0.009201765,3.2724938E-4,8.508481E-4,4.6057252E-5,9.786158,9.80638,0.0012695554,0.017214503,9.127738E-4
9.622154,-0.33306026,1.7892039,9.634979,-0.3442324,1.7939959,-5.4421635E-5,1.2218629E-4,1.5748844E-4,0.004462709,0.015797654,0.01346085,-5.332952E-5,-2.2543847E-4,1.6968499E-5,9.792754,9.806618,2.0662481E-4,0.021229135,2.3228102E-4
9.622154,-0.33306026,1.7892039,9.634979,-0.3442324,1.7939959,-5.4421635E-5,1.2218629E-4,1.5748844E-4,0.004462709,0.015797654,0.01346085,-5.332952E-5,-2.2543847E-4,1.6968499E-5,9.792754,9.806618,2.0662481E-4,0.021229135,2.3228102E-4
9.618634,-0.35291183,1.7932633,9.634412,-0.36373615,1.7933192,-4.2669234E-4,2.7343855E-4,-9.32673E-4,0.0051947986,0.017131105,0.012002281,6.597324E-5,-1.6859878E-4,8.796465E-5,9.790733,9.80664,0.0010614678,0.02155262,2.0128535E-4
9.618634,-0.35291183,1.7932633,9.634412,-0.36373615,1.7933192,-4.2669234E-4,2.7343855E-4,-9.32673E-4,0.0051947986,0.017131105,0.012002281,6.597324E-5,-1.6859878E-4,8.796465E-5,9.790733,9.80664,0.0010614678,0.02155262,2.0128535E-4
9.613906,-0.35207734,1.8113313,9.629491,-0.35818735,1.8206165,6.135674E-4,3.371301E-4,4.1429664E-4,0.003800939,0.016932119,0.010825886,-3.6361052E-5,5.3329513E-5,5.332952E-5,9.789385,9.806632,8.1348844E-4,0.02045345,8.372695E-5
9.613906,-0.35207734,1.8113313,9.629491,-0.35818735,1.8206165,6.135674E-4,3.371301E-4,4.1429664E-4,0.003800939,0.016932119,0.010825886,-3.6361052E-5,5.3329513E-5,5.332952E-5,9.789385,9.806632,8.1348844E-4,0.02045345,8.372695E-5
9.610005,-0.34688675,1.8282915,9.6270895,-0.35386705,1.8341656,2.939701E-4,-6.8710296E-4,-6.659478E-4,0.0036942794,0.017048474,0.010210177,-1.939255E-5,-2.9088813E-5,-2.9088798E-5,9.788523,9.806643,0.0010010072,0.020212518,4.5479534E-5
9.610005,-0.34688675,1.8282915,9.6270895,-0.35386705,1.8341656,2.939701E-4,-6.8710296E-4,-6.659478E-4,0.0036942794,0.017048474,0.010210177,-1.939255E-5,-2.9088813E-5,-2.9088798E-5,9.788523,9.806643,0.0010010072,0.020212518,4.5479534E-5
9.603238,-0.35141528,1.8644066,9.620392,-0.35345954,1.869068,1.6453392E-4,-1.16207884E-4,-8.034079E-5,0.004495968,0.018076725,0.009531939,-4.8869166E-5,1.4660746E-5,-4.6425772E-5,9.788856,9.806645,2.1686476E-4,0.020924617,6.8981775E-5
9.603238,-0.35141528,1.8644066,9.620392,-0.35345954,1.869068,1.6453392E-4,-1.16207884E-4,-8.034079E-5,0.004495968,0.018076725,0.009531939,-4.8869166E-5,1.4660746E-5,-4.6425772E-5,9.788856,9.806645,2.1686476E-4,0.020924617,6.8981775E-5
9.601548,-0.34079653,1.8746568,9.617948,-0.3414156,1.8838036,8.141122E-6,-2.220709E-5,3.9937146E-4,0.004525735,0.01717695,0.009371451,7.514612E-5,-1.9392546E-5,8.484241E-5,9.788779,9.80664,4.0007124E-4,0.020083675,1.1498367E-4
9.601548,-0.34079653,1.8746568,9.617948,-0.3414156,1.8838036,8.141122E-6,-2.220709E-5,3.9937146E-4,0.004525735,0.01717695,0.009371451,7.514612E-5,-1.9392546E-5,8.484241E-5,9.788779,9.80664,4.0007124E-4,0.020083675,1.1498367E-4
9.59505,-0.34032878,1.8723587,9.61857,-0.34580082,1.8798264,-7.3020457E-4,5.6052955E-5,2.6044846E-4,0.004806928,0.01653215,0.010709532,-8.241833E-5,5.5753586E-5,-5.8177604E-5,9.781949,9.806642,7.772863E-4,0.020275911,1.1526438E-4
9.59505,-0.34032878,1.8723587,9.61857,-0.34580082,1.8798264,-7.3020457E-4,5.6052955E-5,2.6044846E-4,0.004806928,0.01653215,0.010709532,-8.241833E-5,5.5753586E-5,-5.8177604E-5,9.781949,9.806642,7.772863E-4,0.020275911,1.1526438E-4
9.597531,-0.3345042,1.8695792,9.619756,-0.33938897,1.8748862,5.395846E-4,1.6638434E-4,-4.1514635E-4,0.0048311683,0.01559161,0.010573787,-2.666473E-5,4.84814E-6,-7.272206E-5,9.783651,9.806635,7.0084364E-4,0.019448482,7.7608056E-5
9.597531,-0.3345042,1.8695792,9.619756,-0.33938897,1.8748862,5.395846E-4,1.6638434E-4,-4.1514635E-4,0.0048311683,0.01559161,0.010573787,-2.666473E-5,4.84814E-6,-7.272206E-5,9.783651,9.806635,7.0084364E-4,0.019448482,7.7608056E-5
9.60997,-0.34695062,1.8358036,9.625779,-0.34975687,1.8417827,1.19871256E-4,-4.188769E-4,5.614954E-4,0.004613003,0.017526016,0.009892625,1.1877937E-4,-1.0665903E-4,1.1150717E-4,9.789897,9.806637,7.1070675E-4,0.020647155,1.9472682E-4
9.60997,-0.34695062,1.8358036,9.625779,-0.34975687,1.8417827,1.19871256E-4,-4.188769E-4,5.614954E-4,0.004613003,0.017526016,0.009892625,1.1877937E-4,-1.0665903E-4,1.1150717E-4,9.789897,9.806637,7.1070675E-4,0.020647155,1.9472682E-4
9.601817,-0.34730002,1.8428199,9.6248865,-0.35130697,1.8461965,-7.6338823E-4,2.3879235E-4,-3.379317E-4,0.004574218,0.018003551,0.009754454,-8.7266504E-5,-1.6968514E-5,-2.4240258E-6,9.783226,9.806645,8.6832093E-4,0.02098096,8.893396E-5
9.601817,-0.34730002,1.8428199,9.6248865,-0.35130697,1.8461965,-7.6338823E-4,2.3879235E-4,-3.379317E-4,0.004574218,0.018003551,0.009754454,-8.7266504E-5,-1.6968514E-5,-2.4240258E-6,9.783226,9.806645,8.6832093E-4,0.02098096,8.893396E-5
9.604606,-0.3459189,1.8393353,9.624984,-0.3481593,1.8462663,8.0643763E-4,-6.866786E-5,0.0011141764,0.0051239375,0.015804306,0.01027231,1.9547657E-5,1.3194692E-4,7.3302986E-6,9.785257,9.806642,0.001377115,0.019533336,1.3358828E-4
9.604606,-0.3459189,1.8393353,9.624984,-0.3481593,1.8462663,8.0643763E-4,-6.866786E-5,0.0011141764,0.0051239375,0.015804306,0.01027231,1.9547657E-5,1.3194692E-4,7.3302986E-6,9.785257,9.806642,0.001377115,0.019533336,1.3358828E-4
9.607641,-0.3477955,1.8482728,9.624732,-0.35310343,1.846654,-2.5913326E-4,6.5549166E-4,-0.0011351303,0.004358476,0.017256944,0.010981029,2.6664735E-5,-4.1209165E-5,-4.3633154E-5,9.789988,9.806644,0.0013361662,0.020913664,6.5673856E-5
9.607641,-0.3477955,1.8482728,9.624732,-0.35310343,1.846654,-2.5913326E-4,6.5549166E-4,-0.0011351303,0.004358476,0.017256944,0.010981029,2.6664735E-5,-4.1209165E-5,-4.3633154E-5,9.789988,9.806644,0.0013361662,0.020913664,6.5673856E-5
9.60292,-0.34099326,1.8520178,9.624219,-0.34560937,1.8507276,6.689676E-5,-8.65189E-4,-9.4852796E-5,0.0047535985,0.016495788,0.00993141,-1.2120307E-5,-4.848148E-6,-2.4240996E-6,9.785822,9.806642,8.7294E-4,0.019832818,1.3277147E-5
9.60292,-0.34099326,1.8520178,9.624219,-0.34560937,1.8507276,6.689676E-5,-8.65189E-4,-9.4852796E-5,0.0047535985,0.016495788,0.00993141,-1.2120307E-5,-4.848148E-6,-2.4240996E-6,9.785822,9.806642,8.7294E-4,0.019832818,1.3277147E-5
9.603268,-0.33767006,1.8737633,9.619583,-0.34152985,1.875438,-2.6776933E-4,-1.3047807E-4,-5.705413E-4,0.0039266427,0.017057804,0.0092900405,2.9321553E-5,-4.3982298E-5,2.687809E-5,9.790187,9.806645,6.436166E-4,0.019816458,5.930116E-5
9.603268,-0.33767006,1.8737633,9.619583,-0.34152985,1.875438,-2.6776933E-4,-1.3047807E-4,-5.705413E-4,0.0039266427,0.017057804,0.0092900405,2.9321553E-5,-4.3982298E-5,2.687809E-5,9.790187,9.806645,6.436166E-4,0.019816458,5.930116E-5
9.605281,-0.3504729,1.8670938,9.620469,-0.3505142,1.8689545,-6.552304E-5,7.3929253E-4,0.0018156024,0.0047342065,0.0142098935,0.011587045,-7.514613E-5,6.0601757E-5,9.696185E-6,9.791338,9.806594,0.001961443,0.018936563,9.7023345E-5
9.605281,-0.3504729,1.8670938,9.620469,-0.3505142,1.8689545,-6.552304E-5,7.3929253E-4,0.0018156024,0.0047342065,0.0142098935,0.011587045,-7.514613E-5,6.0601757E-5,9.696185E-6,9.791338,9.806594,0.001961443,0.018936563,9.7023345E-5
9.604801,-0.34445697,1.8397892,9.625865,-0.3511169,1.8410414,3.7049231E-4,-0.0011221434,-6.784936E-4,0.0022834726,0.014895901,0.008333946,1.9877366E-4,9.453872E-5,9.6962885E-6,9.785483,9.80663,0.0013626532,0.017220823,2.2032375E-4
9.604801,-0.34445697,1.8397892,9.625865,-0.3511169,1.8410414,3.7049231E-4,-0.0011221434,-6.784936E-4,0.0022834726,0.014895901,0.008333946,1.9877366E-4,9.453872E-5,9.6962885E-6,9.785483,9.80663,0.0013626532,0.017220823,2.2032375E-4
9.629665,-0.35857624,1.749017,9.641108,-0.36139324,1.7569628,-0.0010043554,5.0699944E-4,3.07167E-5,0.005012973,0.014699549,0.012050047,-7.27224E-6,-1.5998846E-4,3.1512867E-5,9.793778,9.806553,0.0011254873,0.019657321,1.6322454E-4
9.629665,-0.35857624,1.749017,9.641108,-0.36139324,1.7569628,-0.0010043554,5.0699944E-4,3.07167E-5,0.005012973,0.014699549,0.012050047,-7.27224E-6,-1.5998846E-4,3.1512867E-5,9.793778,9.806553,0.0011254873,0.019657321,1.6322454E-4
9.600147,-0.33041978,1.8675184,9.62162,-0.334477,1.8643942,7.1267877E-4,3.9154955E-4,-0.0010332605,0.0032288593,0.021998424,0.010130184,-1.5998863E-4,6.787391E-5,-1.3332383E-4,9.785685,9.806295,0.0013148572,0.02443311,2.190399E-4
9.600147,-0.33041978,1.8675184,9.62162,-0.334477,1.8643942,7.1267877E-4,3.9154955E-4,-0.0010332605,0.0032288593,0.021998424,0.010130184,-1.5998863E-4,6.787391E-5,-1.3332383E-4,9.785685,9.806295,0.0013148572,0.02443311,2.190399E-4
9.595295,-0.33863986,1.9228276,9.608134,-0.34201157,1.9321891,-0.0011584759,0.0012781564,-7.554889E-5,0.003527019,0.014789243,0.01161856,5.4056733E-4,5.3329542E-5,3.2240115E-4,9.791917,9.806456,0.0017266899,0.019135112,6.316641E-4
9.595295,-0.33863986,1.9228276,9.608134,-0.34201157,1.9321891,-0.0011584759,0.0012781564,-7.554889E-5,0.003527019,0.014789243,0.01161856,5.4056733E-4,5.3329542E-5,3.2240115E-4,9.791917,9.806456,0.0017266899,0.019135112,6.316641E-4
9.59599,-0.37697697,1.8813276,9.615536,-0.3766729,1.8891768,0.0015676048,-0.0011208024,2.3080794E-4,0.0072552385,0.016655779,0.0139965685,-6.5449823E-4,-2.4242477E-6,-3.1512903E-4,9.785935,9.8066,0.0019408388,0.02293376,7.2641595E-4
9.59599,-0.37697697,1.8813276,9.615536,-0.3766729,1.8891768,0.0015676048,-0.0011208024,2.3080794E-4,0.0072552385,0.016655779,0.0139965685,-6.5449823E-4,-2.4242477E-6,-3.1512903E-4,9.785935,9.8066,0.0019408388,0.02293376,7.2641595E-4
9.595208,-0.40514463,1.8859384,9.614411,-0.4126118,1.887574,-6.0673885E-4,3.083285E-4,0.0010864931,0.004613255,0.015547744,0.012439663,1.2217302E-4,-7.330394E-5,1.12399226E-4,9.787181,9.806635,0.0012820553,0.02043917,1.8147535E-4
9.595208,-0.40514463,1.8859384,9.614411,-0.4126118,1.887574,-6.0673885E-4,3.083285E-4,0.0010864931,0.004613255,0.015547744,0.012439663,1.2217302E-4,-7.330394E-5,1.12399226E-4,9.787181,9.806635,0.0012820553,0.02043917,1.8147535E-4
9.564478,-0.47402912,1.9158037,9.609013,-0.4703752,1.8958833,-0.0021272863,0.0035253353,-0.0030630238,0.013945666,0.017227855,0.01609824,-6.0601844E-5,8.726655E-4,-1.7695715E-4,9.765974,9.805547,0.0051318076,0.027394049,8.9248613E-4
9.564478,-0.47402912,1.9158037,9.609013,-0.4703752,1.8958833,-0.0021272863,0.0035253353,-0.0030630238,0.013945666,0.017227855,0.01609824,-6.0601844E-5,8.726655E-4,-1.7695715E-4,9.765974,9.805547,0.0051318076,0.027394049,8.9248613E-4
9.585718,-0.52614504,1.8999994,9.605543,-0.5272506,1.9038694,0.0024074034,-0.0012621066,6.676544E-4,0.0036094391,0.01588007,0.01025866,7.27224E-6,-9.914436E-4,3.7088242E-4,9.786359,9.806588,0.002798976,0.019246941,0.0010585685
9.585718,-0.52614504,1.8999994,9.605543,-0.5272506,1.9038694,0.0024074034,-0.0012621066,6.676544E-4,0.0036094391,0.01588007,0.01025866,7.27224E-6,-9.914436E-4,3.7088242E-4,9.786359,9.806588,0.002798976,0.019246941,0.0010585685
9.5702505,-0.53260237,1.9768481,9.59106,-0.5374235,1.9726306,-0.0014450721,4.7290432E-5,3.039837E-4,0.003861542,0.019295584,0.010896186,1.2847563E-4,6.0602197E-5,6.302592E-5,9.786792,9.806555,0.001477456,0.022493508,1.5540553E-4
9.5702505,-0.53260237,1.9768481,9.59106,-0.5374235,1.9726306,-0.0014450721,4.7290432E-5,3.039837E-4,0.003861542,0.019295584,0.010896186,1.2847563E-4,6.0602197E-5,6.302592E-5,9.786792,9.806555,0.001477456,0.022493508,1.5540553E-4
9.593863,-0.5006616,1.8662401,9.610822,-0.5115014,1.8815016,0.0024939429,-0.0018977275,0.0019339399,0.005614143,0.014006269,0.009376298,-7.9994286E-5,3.8785063E-5,-2.83616E-4,9.786507,9.806609,0.0036825594,0.017765392,2.9722284E-4
9.593863,-0.5006616,1.8662401,9.610822,-0.5115014,1.8815016,0.0024939429,-0.0018977275,0.0019339399,0.005614143,0.014006269,0.009376298,-7.9994286E-5,3.8785063E-5,-2.83616E-4,9.786507,9.806609,0.0036825594,0.017765392,2.9722284E-4
9.582477,-0.4769433,1.9425281,9.601771,-0.4829163,1.9340719,4.342266E-4,-0.0013942589,-0.002125654,0.0032191644,0.022505054,0.008038211,2.7149566E-4,8.484249E-5,1.2605176E-4,9.789012,9.806521,0.002578937,0.024113344,3.1112248E-4
9.582477,-0.4769433,1.9425281,9.601771,-0.4829163,1.9340719,4.342266E-4,-0.0013942589,-0.002125654,0.0032191644,0.022505054,0.008038211,2.7149566E-4,8.484249E-5,1.2605176E-4,9.789012,9.806521,0.002578937,0.024113344,3.1112248E-4
9.574755,-0.46305248,1.9696363,9.594908,-0.4736417,1.9705653,-7.431704E-4,0.0014514566,0.0017104093,0.001810604,0.015596611,0.010819643,-3.0543256E-4,3.054329E-4,-2.7855457E-4,9.786205,9.806616,0.0023631607,0.019068226,5.139757E-4
9.574755,-0.46305248,1.9696363,9.594908,-0.4736417,1.9705653,-7.431704E-4,0.0014514566,0.0017104093,0.001810604,0.015596611,0.010819643,-3.0543256E-4,3.054329E-4,-2.7855457E-4,9.786205,9.806616,0.0023631607,0.019068226,5.139757E-4
9.581949,-0.47025934,1.9521409,9.59798,-0.4684266,1.9569341,-6.837284E-5,6.5783964E-4,-6.247801E-4,0.0055971746,0.016978173,0.010525308,7.999429E-5,-3.1755303E-4,1.3089973E-4,9.790084,9.806642,9.0982305E-4,0.020745331,3.5266663E-4
9.581949,-0.47025934,1.9521409,9.59798,-0.4684266,1.9569341,-6.837284E-5,6.5783964E-4,-6.247801E-4,0.0055971746,0.016978173,0.010525308,7.999429E-5,-3.1755303E-4,1.3089973E-4,9.790084,9.806642,9.0982305E-4,0.020745331,3.5266663E-4
9.569941,-0.45835626,1.9806209,9.593106,-0.46156067,1.9822997,-2.564517E-4,-7.73902E-4,1.8098138E-4,0.004787534,0.017361185,0.010016252,-3.1512816E-5,-4.8481375E-5,2.1816779E-5,9.783492,9.806643,8.351324E-4,0.020607196,6.180189E-5
9.569941,-0.45835626,1.9806209,9.593106,-0.46156067,1.9822997,-2.564517E-4,-7.73902E-4,1.8098138E-4,0.004787534,0.017361185,0.010016252,-3.1512816E-5,-4.8481375E-5,2.1816779E-5,9.783492,9.806643,8.351324E-4,0.020607196,6.180189E-5
9.567858,-0.46076062,1.9930035,9.589463,-0.46156818,1.9998606,8.3184574E-4,2.1959191E-4,-3.4821872E-4,0.0048796497,0.017147858,0.009179948,-7.2722364E-6,4.1209158E-5,1.9392553E-5,9.784082,9.806645,9.281402E-4,0.020053215,4.612105E-5
9.567858,-0.46076062,1.9930035,9.589463,-0.46156818,1.9998606,8.3184574E-4,2.1959191E-4,-3.4821872E-4,0.0048796497,0.017147858,0.009179948,-7.2722364E-6,4.1209158E-5,1.9392553E-5,9.784082,9.806645,9.281402E-4,0.020053215,4.612105E-5
9.584684,-0.47507218,1.9135994,9.602733,-0.48055476,1.9279963,-7.4990245E-4,-6.287891E-4,0.0013319792,0.004508186,0.010040182,0.012371247,1.734857E-4,-4.1783202E-4,1.7104206E-4,9.785383,9.8061495,0.0016528454,0.016558284,4.836696E-4
9.584684,-0.47507218,1.9135994,9.602733,-0.48055476,1.9279963,-7.4990245E-4,-6.287891E-4,0.0013319792,0.004508186,0.010040182,0.012371247,1.734857E-4,-4.1783202E-4,1.7104206E-4,9.785383,9.8061495,0.0016528454,0.016558284,4.836696E-4
9.601373,-0.47720432,1.8486898,9.617477,-0.48371032,1.8547083,4.6436762E-4,0.0010687837,2.0531172E-4,0.0058541256,0.017744184,0.011427062,-3.2240103E-4,6.035931E-4,-3.0058454E-4,9.789369,9.80662,0.0011832535,0.021902159,7.4740755E-4
9.601373,-0.47720432,1.8486898,9.617477,-0.48371032,1.8547083,4.6436762E-4,0.0010687837,2.0531172E-4,0.0058541256,0.017744184,0.011427062,-3.2240103E-4,6.035931E-4,-3.0058454E-4,9.789369,9.80662,0.0011832535,0.021902159,7.4740755E-4
9.600418,-0.48774442,1.8349727,9.619772,-0.496306,1.8395082,-2.6306577E-4,1.8380748E-5,-4.8295657E-5,0.005997143,0.016386706,0.012336086,1.4059599E-4,-2.5695132E-4,9.938679E-5,9.78637,9.806637,2.680931E-4,0.021369813,3.0930396E-4
9.600418,-0.48774442,1.8349727,9.619772,-0.496306,1.8395082,-2.6306577E-4,1.8380748E-5,-4.8295657E-5,0.005997143,0.016386706,0.012336086,1.4059599E-4,-2.5695132E-4,9.938679E-5,9.78637,9.806637,2.680931E-4,0.021369813,3.0930396E-4
9.596976,-0.48189124,1.858752,9.615199,-0.4877455,1.8654867,-2.0360947E-4,-4.8137706E-4,-3.130805E-4,0.005170538,0.019768285,0.010370166,-3.6361038E-5,5.5753644E-5,-4.605729E-5,9.787191,9.80663,6.092619E-4,0.022914184,8.094361E-5
9.596976,-0.48189124,1.858752,9.615199,-0.4877455,1.8654867,-2.0360947E-4,-4.8137706E-4,-3.130805E-4,0.005170538,0.019768285,0.010370166,-3.6361038E-5,5.5753644E-5,-4.605729E-5,9.787191,9.80663,6.092619E-4,0.022914184,8.094361E-5
9.597305,-0.46990842,1.8817471,9.613097,-0.48065308,1.8780679,9.1633433E-4,-5.8760325E-4,-0.002667583,0.001325966,0.019378005,0.009320544,-1.8422924E-4,4.5087672E-4,-4.3633205E-5,9.791326,9.806621,0.002881136,0.021543857,4.890134E-4
9.597305,-0.46990842,1.8817471,9.613097,-0.48065308,1.8780679,9.1633433E-4,-5.8760325E-4,-0.002667583,0.001325966,0.019378005,0.009320544,-1.8422924E-4,4.5087672E-4,-4.3633205E-5,9.791326,9.806621,0.002881136,0.021543857,4.890134E-4
9.580285,-0.44724074,1.9472817,9.598745,-0.45093915,1.9572796,-3.4790454E-4,-1.9540606E-5,0.0012323882,0.009133889,0.017770847,0.011019814,2.3513472E-4,-4.8723773E-4,6.7873836E-5,9.786408,9.806641,0.001280703,0.022818133,5.452484E-4
9.580285,-0.44724074,1.9472817,9.598745,-0.45093915,1.9572796,-3.4790454E-4,-1.9540606E-5,0.0012323882,0.009133889,0.017770847,0.011019814,2.3513472E-4,-4.8723773E-4,6.7873836E-5,9.786408,9.806641,0.001280703,0.022818133,5.452484E-4
9.578603,-0.4423736,1.96132,9.596628,-0.44588146,1.96881,1.9806423E-4,5.58075E-4,1.4574877E-4,0.0045233113,0.017911443,0.009536285,-3.151286E-5,2.1816646E-5,1.4544329E-5,9.787344,9.806645,6.0985226E-4,0.020789923,4.099468E-5
9.578603,-0.4423736,1.96132,9.596628,-0.44588146,1.96881,1.9806423E-4,5.58075E-4,1.4574877E-4,0.0045233113,0.017911443,0.009536285,-3.151286E-5,2.1816646E-5,1.4544329E-5,9.787344,9.806645,6.0985226E-4,0.020789923,4.099468E-5
9.572894,-0.4445787,1.963983,9.596191,-0.45136365,1.9696895,-2.8148698E-4,-1.7281079E-4,-5.796515E-5,0.004916011,0.016347919,0.009836868,4.8481515E-6,1.2120307E-5,4.1209165E-5,9.782392,9.806645,3.3534825E-4,0.019702425,4.3227326E-5
9.572894,-0.4445787,1.963983,9.596191,-0.45136365,1.9696895,-2.8148698E-4,-1.7281079E-4,-5.796515E-5,0.004916011,0.016347919,0.009836868,4.8481515E-6,1.2120307E-5,4.1209165E-5,9.782392,9.806645,3.3534825E-4,0.019702425,4.3227326E-5
9.586163,-0.44148636,1.949319,9.599671,-0.44730905,1.9535881,7.849648E-5,-2.7959616E-4,3.30644E-4,0.004739055,0.016869094,0.010513184,-2.4240628E-5,-2.4240731E-5,-7.272233E-6,9.792307,9.806644,4.4006947E-4,0.020434089,3.5044348E-5
9.586163,-0.44148636,1.949319,9.599671,-0.44730905,1.9535881,7.849648E-5,-2.7959616E-4,3.30644E-4,0.004739055,0.016869094,0.010513184,-2.4240628E-5,-2.4240731E-5,-7.272233E-6,9.792307,9.806644,4.4006947E-4,0.020434089,3.5044348E-5
9.5812645,-0.43597987,1.940681,9.601521,-0.43668407,1.9469124,-5.6780834E-4,1.0153869E-5,1.8892928E-4,0.0047899606,0.017295728,0.008847852,3.6361074E-5,-3.151283E-5,-2.9088942E-5,9.785548,9.806648,5.985012E-4,0.020009257,5.622591E-5
9.5812645,-0.43597987,1.940681,9.601521,-0.43668407,1.9469124,-5.6780834E-4,1.0153869E-5,1.8892928E-4,0.0047899606,0.017295728,0.008847852,3.6361074E-5,-3.151283E-5,-2.9088942E-5,9.785548,9.806648,5.985012E-4,0.020009257,5.622591E-5
